lookback,hold,stop_loss,compounded_return,simple_return,max_drawdown,sharpe_ratio,win_rate,profit_factor
5,48,0.09,1.7102792083394087,1.15971985,-0.28779759556685625,10.854669257308709,0.5740740740740741,1.7245082734935995
5,480,0.08,1.667422821687869,1.5244373999999998,-0.4569959658029333,2.4266426398402046,0.375,1.7200113298399664
5,48,0.1,1.6553126153060571,1.1414290000000002,-0.2707272475504439,10.068904401430562,0.5740740740740741,1.7050253117668848
5,72,0.09,1.5115792600758255,1.09715115,-0.23915817110567825,5.142114576179643,0.5368421052631579,1.6599531052726508
5,48,0.08,1.3574284012113087,1.02378785,-0.27490327860124397,7.331878697785653,0.5596330275229358,1.5905107805834195
5,240,0.07,1.298948430761365,1.1638178,-0.37524671179066293,2.450292057851057,0.42424242424242425,1.5569160130093744
5,48,0.05,1.2810631805976684,0.97161395,-0.24271121102863524,7.961014294547197,0.5363636363636364,1.5740183052849126
5,240,0.06,1.281000523707438,1.1487253500000005,-0.3329079484801198,2.5169406352888863,0.4090909090909091,1.5478857796634409
5,120,0.03,1.2755847961877653,0.9890052500000002,-0.2009755513890607,4.396843691425134,0.3614457831325301,1.6537826230591353
5,72,0.1,1.273949435289376,1.0071961499999997,-0.26395276448243815,4.0774132704042065,0.5368421052631579,1.5747447670107795
5,48,0.06,1.2622931572842124,0.9699148,-0.2556114358783716,7.4013580429586705,0.5454545454545454,1.5617691328007408
5,72,0.07,1.2436322760681726,0.9823085999999996,-0.19245530804227326,4.268846058484566,0.53125,1.552693735237881
5,120,0.01,1.2260412871436692,0.9238378500000001,-0.19185942064567255,7.823074458517489,0.16521739130434782,1.9721287336979383
5,72,0.08,1.1044735233239176,0.9245375,-0.213812915241305,3.5405410052565793,0.53125,1.5038126361655775
5,48,0.04,1.1039533281171403,0.86806575,-0.21555710184539761,6.769861682449391,0.5135135135135135,1.540851911819654
5,240,0.09,1.0807922928609073,1.0756619000000003,-0.41205771814947095,2.022185949407064,0.4461538461538462,1.497779833487512
5,360,0.02,1.0481944504579341,0.9837078999999996,-0.39213851727724747,2.2515641946730227,0.1375,1.7220306653950552
5,72,0.06,1.0352186458581674,0.8759618000000001,-0.23509153976297922,3.5847292973471587,0.5104166666666666,1.4893082463290717
5,48,0.07,1.018817394627888,0.8715639999999999,-0.29435285841159775,4.85153982549061,0.5454545454545454,1.4659613123864483
5,72,0.04,0.9870797865194825,0.8350822499999998,-0.18349581809201318,3.6678437940903987,0.45918367346938777,1.4859253227870188
5,240,0.02,0.9490013712077348,0.8597698999999994,-0.39694005944634836,2.526175608803826,0.19318181818181818,1.605774647887324
5,96,0.01,0.9259497597386563,0.7690153000000001,-0.2112264532644437,6.822819197032914,0.15873015873015872,1.7258490566037734
5,240,0.03,0.9245596382344996,0.8800597500000001,-0.29199534148582484,2.2566547385119713,0.26666666666666666,1.5389276533235408
5,72,0.05,0.8992889324423683,0.8001996999999998,-0.21472917480495157,3.184312438999387,0.4895833333333333,1.4422227132125494
5,240,0.1,0.8399118396241947,0.9652171499999999,-0.4771406067753096,1.5964708956871603,0.4461538461538462,1.424950495049505
5,72,0.03,0.8203258606067112,0.7544226,-0.17763399602006413,3.1619873438671324,0.3786407766990291,1.4205951186894017
5,48,0.03,0.8026331613082698,0.7079458500000002,-0.2101437808116749,4.995084838553415,0.46017699115044247,1.4299763248952837
5,240,0.08,0.7547475530321239,0.9139428,-0.4687244859102411,1.467703886009513,0.42424242424242425,1.3906356801093647
5,48,0.02,0.6539744905060199,0.5995000999999999,-0.3512934124425924,5.350953074343951,0.3697478991596639,1.4170490891392016
5,120,0.02,0.5724929649701929,0.5809093999999997,-0.3965850613122582,2.114721971473332,0.25,1.4125496876774557
5,48,0.01,0.47810323309785163,0.46436769999999994,-0.3228273522564308,5.569024279879847,0.21014492753623187,1.4262385321100914
5,96,0.02,0.4587251876367098,0.4976510499999997,-0.3889094452535971,1.7645649368601144,0.2815533980582524,1.3381324278438032
5,24,0.04,0.41548017693009176,0.4221888,-0.24376364205674184,1.6314943592240392,0.4507042253521127,1.2903491888919436
5,72,0.01,0.41193254086056164,0.4277859999999998,-0.24383746861146746,2.6660286133567466,0.16030534351145037,1.3890909090909092
5,24,0.05,0.2848529871531531,0.331834,-0.29067660547424984,1.0296441824407563,0.45774647887323944,1.2134499164202135
5,72,0.02,0.2800430344941398,0.35112434999999964,-0.31938311142186,1.1038370382532152,0.2857142857142857,1.2205688453569408
5,24,0.06,0.17634506199193756,0.2495751500000001,-0.34651066825189336,0.5936531477949188,0.45774647887323944,1.152469927337119
5,24,0.03,0.1662131643100495,0.22608690000000017,-0.33266865256488215,0.6076770630067709,0.4225352112676056,1.1433823529411764
5,24,0.09,0.1621901668003467,0.24747620000000012,-0.38127893679749336,0.5172845686390785,0.47183098591549294,1.1478915302831203
5,24,0.08,0.1344300111441208,0.22108940000000013,-0.3536462591724075,0.4286299984053053,0.4647887323943662,1.1305630976271985
5,24,0.1,0.13285055191186412,0.22488749999999996,-0.38342943416926367,0.4136064653410806,0.47183098591549294,1.1326025459688827
5,24,0.02,0.08258736078468454,0.1410294499999998,-0.3587255324725845,0.3147673581805933,0.3706293706293706,1.0944191648822266
5,24,0.07,0.08006028655659203,0.17011489999999996,-0.37647230122026315,0.2523543802287477,0.45774647887323944,1.0991148381085487
5,24,0.01,-0.025867632092587356,0.010494749999999858,-0.32441680269735057,-0.11764236649500391,0.25161290322580643,1.0094263398868841
6,480,0.04,6.296856357092938,2.52643615,-0.28819836122687637,6.537555601970228,0.34545454545454546,2.755347222222223
6,360,0.05,5.796324918694209,2.3740124000000002,-0.2798376504343104,6.835741941838132,0.43103448275862066,2.4745468090389866
6,720,0.03,5.6302811384420925,2.5371308,-0.38559434862407027,5.261024983175612,0.23214285714285715,2.967751937984497
6,480,0.03,5.232082764681987,2.3404292000000004,-0.3855943486240703,6.090855093781757,0.25806451612903225,2.6968115942028996
6,720,0.04,5.212221604807317,2.4782602499999995,-0.4116393085119293,4.873128596544245,0.2857142857142857,2.7710714285714295
6,720,0.05,4.978230202741033,2.46906485,-0.4864822719603242,4.6168820625754075,0.3191489361702128,2.5439374999999997
6,360,0.04,4.869535864860081,2.2132928,-0.22357882816974842,6.231657039531863,0.3548387096774194,2.384
6,360,0.06,4.605911660456129,2.164817050000001,-0.3589323062515939,5.8629828422038575,0.48214285714285715,2.310046573519627
6,360,0.07,3.932068731652935,2.0493748,-0.3871728948169844,5.046429253729246,0.5,2.147205281709841
6,480,0.06,3.8368203599860466,2.1296346500000003,-0.4352779472093055,4.415054868463171,0.39215686274509803,2.182670959147424
6,480,0.05,3.834164324933239,2.1255367,-0.3656027836758901,4.400771012373522,0.34545454545454546,2.181444444444444
6,480,0.09,3.5634319558356857,2.02288805,-0.4935752787338947,4.6115960117624555,0.4782608695652174,2.0571428571428574
6,480,0.1,3.5077947484392684,2.0197895999999997,-0.536398273628755,4.574711777578542,0.4888888888888889,2.0538172715894865
6,720,0.06,3.3991625204320144,2.2240874000000006,-0.5524492596055304,3.4376789717538294,0.3111111111111111,2.1963440860215053
6,720,0.01,3.362301246832584,1.90014945,-0.21422661994728776,4.374274355581592,0.0989010989010989,3.318414634146341
6,480,0.02,3.3424181887723305,1.9049470500000008,-0.34515970280223357,4.491348863337781,0.1780821917808219,2.58825
6,480,0.01,3.329499988031511,1.8282854000000002,-0.21422661994728714,5.178676549284349,0.1111111111111111,3.0786363636363623
6,360,0.08,3.0981728959441126,1.8799595499999997,-0.4076269537160219,4.148668062533409,0.509090909090909,1.9659015046474606
6,480,0.07,3.057782242490961,1.9697146499999996,-0.49792555759915036,3.685836667953983,0.40816326530612246,2.004639070146818
6,720,0.02,2.9638344329156396,1.9288351000000001,-0.31863528791714074,3.3633994471481548,0.14492753623188406,2.635423728813559
6,480,0.08,2.9431139818098973,1.9541224499999998,-0.45654050786299294,3.559269703351597,0.4375,1.9731222935642827
6,120,0.1,2.8362149647314294,1.6355817999999998,-0.513556557249182,5.50950950208961,0.5421686746987951,1.879406706792777
6,120,0.09,2.8064111175379183,1.6231880000000003,-0.5080148869077592,5.5977511783316,0.5421686746987951,1.866965620328849
6,360,0.03,2.6796836480669044,1.6999496000000003,-0.40401730208057746,4.131387205490513,0.2535211267605634,2.069685534591196
6,240,0.04,2.3528376357411434,1.5040476000000003,-0.23702913998111277,4.475805999307752,0.352112676056338,1.8405295201921468
6,72,0.07,2.316423104552846,1.3771110999999998,-0.3366684081290036,7.92060573765142,0.5148514851485149,1.863012840588788
6,120,0.06,2.286051330681744,1.4514739,-0.43414095153749654,5.089590006399602,0.5,1.772077197086501
6,72,0.09,2.281893978931723,1.37641145,-0.34635619989942973,7.43440230924094,0.5247524752475248,1.8405151367187498
6,120,0.05,2.2665146298703855,1.4331830499999996,-0.3331721488270351,5.185295950579302,0.46511627906976744,1.7819282364489037
6,720,0.07,2.223480209982001,1.9334327999999998,-0.6024782800571664,2.4716447165431186,0.3111111111111111,1.8993862748744654
6,72,0.05,2.21522395296472,1.3460266500000002,-0.3415781975253874,7.825658515010787,0.49019607843137253,1.8124396718146714
6,72,0.08,2.199633699459553,1.3452270499999999,-0.3171638392638849,7.218798830296883,0.5148514851485149,1.8265168263325966
6,120,0.08,2.109315158783903,1.4148922000000002,-0.4990353141723575,4.348234594215423,0.5180722891566265,1.718615158129854
6,360,0.09,2.0971207336594735,1.5806092999999999,-0.4494102497236127,3.1025618049587456,0.5178571428571429,1.7341349055289916
6,360,0.1,2.081758866808302,1.5842074999999998,-0.49596781509344967,3.072427632477352,0.5272727272727272,1.7370378981632175
6,72,0.06,2.0653938669519745,1.2905544000000002,-0.38264590227821993,7.160823881624479,0.49504950495049505,1.8122798188223448
6,240,0.05,2.029174649583885,1.4148922,-0.24525802376079203,3.7930786201936666,0.4117647058823529,1.7413459020686044
6,72,0.1,1.97138182286395,1.28645645,-0.3797811557247305,6.063284489836085,0.5247524752475248,1.7446771580652625
6,120,0.07,1.9270825886671714,1.3473259999999998,-0.4573793755273829,4.140561086796,0.5,1.6790589894715628
6,360,0.01,1.8688598141686557,1.29944995,-0.22985573103422968,4.027062479442056,0.102803738317757,2.3542708333333326
6,720,0.08,1.8622566300704002,1.8328830999999997,-0.5712432947105626,2.144617485005395,0.3409090909090909,1.800506373319365
6,720,0.1,1.8435716238986264,1.63768075,-0.598819886753324,2.582509344711445,0.42857142857142855,1.763762643919265
6,72,0.04,1.8250808569430195,1.21229355,-0.40593089065586274,6.31678230602552,0.45714285714285713,1.6959889826131864
6,240,0.06,1.5031573461814212,1.2257868,-0.3314149595843773,2.9243603708948758,0.4393939393939394,1.6202710904309126
6,96,0.05,1.4805420411912409,1.0842575999999997,-0.4437110463007718,4.323614045044076,0.5054945054945055,1.626689774696707
6,360,0.02,1.3611385173675443,1.1286353999999998,-0.33329893267356625,2.7421007441209673,0.18072289156626506,1.8302941176470584
6,120,0.04,1.3325656677325601,1.0604695,-0.3840063211935283,3.3601252718449115,0.4090909090909091,1.5710441334768566
6,24,0.08,1.3091446551971462,0.9489253,-0.17081878150644156,4.606051250813398,0.5157232704402516,1.6146575165091284
6,240,0.09,1.298785194604441,1.17151395,-0.4385318879950861,2.3698642544070987,0.48484848484848486,1.5500492749542447
6,24,0.09,1.2827049871980436,0.9390302500000001,-0.18873680483669988,4.463113501964562,0.5157232704402516,1.6043743969121902
6,240,0.03,1.2779035566481127,1.0547723500000006,-0.3614632518773755,2.969895753508567,0.27848101265822783,1.628042611438434
6,24,0.1,1.2747709578470983,0.93643155,-0.17350139622998023,4.414579801992312,0.5157232704402516,1.6016954595080597
6,24,0.06,1.2427499794716774,0.91604175,-0.15005785430162027,4.384880352390889,0.5094339622641509,1.5914811229428847
6,240,0.07,1.2211865812129434,1.1188402999999998,-0.40644458223064106,2.3590592569712494,0.45454545454545453,1.5349837507168802
6,48,0.05,1.1686647750528394,0.9164415499999998,-0.33744737095099797,5.371733613799959,0.5284552845528455,1.5197845804988661
6,240,0.02,1.1649225047330387,0.9704145499999998,-0.2779393232151767,2.9632953730500975,0.2087912087912088,1.6742361111111108
6,24,0.05,1.1608728373778616,0.8779607999999999,-0.14986510706026854,4.047258613122371,0.5094339622641509,1.5532879818594103
6,24,0.07,1.0929049201909415,0.851574,-0.1680360224396892,3.676299991002496,0.5094339622641509,1.527881040892193
6,48,0.08,1.0901456813449348,0.8853571,-0.34219003682659926,4.666571375245481,0.5537190082644629,1.5079128440366971
6,96,0.03,1.0691686654296526,0.9011492000000003,-0.4174585102142006,3.335304318352802,0.36633663366336633,1.4921128759347204
6,96,0.04,1.0148120392546498,0.8662666499999997,-0.43917963466358567,2.989508533132219,0.43617021276595747,1.4832450515751323
6,24,0.04,1.0133801156757234,0.8024985499999999,-0.17222358821367745,3.5067472847159276,0.4968553459119497,1.5020007502813557
6,240,0.08,0.9938033279175831,1.02838555,-0.4064129980135298,1.9066225704189605,0.4696969696969697,1.4583890225429923
6,48,0.1,0.9486959252725398,0.82328815,-0.33821667529806887,3.7306476335986614,0.5537190082644629,1.4560655556170756
6,240,0.01,0.9477351182741094,0.8072961499999999,-0.2911035440981725,2.8764654645148062,0.1282051282051282,1.791862745098039
6,48,0.09,0.937930800290663,0.8162916500000001,-0.3703124866598228,3.7134182929749815,0.5537190082644629,1.4504439909547187
6,72,0.03,0.9199984177353981,0.8221887000000005,-0.4055195022455352,3.1264146991847843,0.36036036036036034,1.4299827505096445
6,96,0.06,0.9075003199105642,0.8217889000000002,-0.5284859858782553,2.6118440293001792,0.5168539325842697,1.443210608592529
6,48,0.06,0.9056976979566909,0.7816090000000001,-0.3560424265592993,3.8635502938730086,0.5371900826446281,1.441134991820387
6,240,0.1,0.8843701744810328,0.9916039499999998,-0.5133546983617997,1.661187448462842,0.48484848484848486,1.429313254576139
6,120,0.03,0.8839212678155077,0.8189903000000003,-0.3694181707140364,2.5571540516776903,0.34408602150537637,1.4510127697049764
6,48,0.07,0.7536788482044394,0.71274345,-0.35524619552593484,2.8475107444428938,0.5371900826446281,1.3778613819415002
6,720,0.09,0.7245854474557987,1.0899547499999995,-0.6043198263096013,1.255357803880934,0.38636363636363635,1.4632737159607465
6,120,0.01,0.6846110523318896,0.6210892999999997,-0.30035898691227125,3.1177134023576185,0.1746031746031746,1.5975
6,24,0.03,0.6794024279566941,0.6186905000000003,-0.2504000046741481,2.2151400781125155,0.4779874213836478,1.3585080505038807
6,96,0.01,0.6363377467146505,0.57921025,-0.3098452480361017,3.467279361098057,0.17037037037037037,1.517410714285714
6,96,0.07,0.6012892567599317,0.6588703999999999,-0.5730047475263517,1.6494651809984586,0.5168539325842697,1.3266438729498042
6,96,0.09,0.5596742650346525,0.65037465,-0.6351133567633134,1.4514833582480122,0.5280898876404494,1.3080236686390534
6,120,0.02,0.5487579473709656,0.5809093999999999,-0.36895076376792746,1.7748330365730824,0.25471698113207547,1.3685946220192793
6,96,0.08,0.41281224962857777,0.54382795,-0.6031737221512065,1.0901636234216987,0.5168539325842697,1.2550628164260267
6,96,0.1,0.3979471277090503,0.5514241499999999,-0.6581782190080333,1.00401065837623,0.5280898876404494,1.2494686864119378
6,72,0.02,0.3887500592471964,0.44177899999999953,-0.4362914403433412,1.427560931236339,0.2892561983471074,1.2580720499795643
6,72,0.01,0.3681518178531429,0.3902047999999999,-0.34904979709317074,1.9354993661735587,0.16312056737588654,1.3308474576271185
6,48,0.03,0.35626449517635983,0.4179909000000002,-0.368534721565195,1.4277619080116768,0.42857142857142855,1.22677728973483
6,48,0.04,0.35304060998837605,0.4235880999999999,-0.414216532123005,1.2369693801013497,0.4715447154471545,1.2222688414538208
6,24,0.02,0.2296270943911245,0.26936524999999983,-0.37498684656252346,0.8507190761995983,0.41875,1.1733676423287227
6,96,0.02,0.185982704191324,0.281859,-0.43311843003925177,0.6115581223474921,0.2543859649122807,1.1666174298375185
6,48,0.01,0.15311449729588822,0.19940024999999978,-0.3741670414200412,0.8054809011546432,0.20261437908496732,1.1635245901639344
6,24,0.01,0.05038410885225675,0.08575709999999981,-0.3402622471928206,0.22331715971096114,0.27325581395348836,1.0719436525238975
6,48,0.02,-0.01365298857525088,0.06816589999999989,-0.41546973511212115,-0.04438968363985568,0.3157894736842105,1.0394014674446819
7,720,0.03,6.413677892488856,2.7139423500000004,-0.43922253629700975,5.478272528315163,0.23214285714285715,3.104883720930234
7,720,0.04,6.063121580371691,2.6679653500000002,-0.4577441934386967,5.415580479815234,0.2826086956521739,3.02219696969697
7,720,0.01,5.34819973758792,2.4421783,-0.2527184636336284,5.078756566725226,0.10638297872340426,3.9088095238095226
7,720,0.02,4.862191040257877,2.40629625,-0.33225576851167704,4.6693924398491005,0.16666666666666666,3.1886363636363644
7,480,0.01,4.6305359098971435,2.1428280500000008,-0.2527184636336284,6.558805785645562,0.1188118811881188,3.408876404494381
7,360,0.06,4.371547105493801,2.13883005,-0.374456245496714,5.669820940830381,0.45454545454545453,2.2668876916701195
7,720,0.05,4.263425781919299,2.3881053500000005,-0.5121453204191069,4.174130795650405,0.28888888888888886,2.4933125
7,480,0.04,4.089572663924836,2.15782055,-0.41303138896616964,5.130482421198371,0.2830188679245283,2.4203289473684215
7,480,0.03,3.913437480914909,2.0985502000000005,-0.43922253629700997,4.963933528855287,0.2222222222222222,2.4282993197278917
7,360,0.04,3.804584934281527,1.9988000999999995,-0.3661111526270819,5.570791544355763,0.3275862068965517,2.2819230769230776
7,360,0.07,3.5928759401970627,1.995901549999999,-0.408647304082771,4.7652045197081945,0.45454545454545453,2.0899514218656177
7,360,0.03,3.5521256026565347,1.9564213000000001,-0.4560374485461441,5.105827576495567,0.2463768115942029,2.2547435897435903
7,720,0.06,3.4442496325109104,2.2598695,-0.5524492596055305,3.4542644591702296,0.29545454545454547,2.215591397849462
7,240,0.01,3.413898990956425,1.7613189000000007,-0.276717380485857,9.059176534660144,0.14782608695652175,2.7981632653061217
7,480,0.02,3.103401899299973,1.85297305,-0.3582499603432172,4.409764993534575,0.16216216216216217,2.4950806451612904
7,480,0.06,2.8435774393969107,1.8919535500000004,-0.44937626811144543,3.701226451876991,0.36,2.0119754076450147
7,360,0.01,2.7905541911580256,1.6435778,-0.2527184636336287,5.485471902547049,0.10714285714285714,2.644399999999999
7,480,0.1,2.698743948188281,1.8498745999999997,-0.5931523060126538,3.704650763441703,0.4666666666666667,1.9123983238846436
7,360,0.05,2.676430701346733,1.74582665,-0.44350244782421944,4.011932326446636,0.3508771929824561,1.9609396490069861
7,240,0.04,2.600512497046936,1.55852035,-0.28429184756995624,5.423010440609074,0.3939393939393939,1.9918580242987087
7,480,0.05,2.5993734312538144,1.82798555,-0.4663624419686386,3.5054513929204556,0.28846153846153844,1.9885945945945938
7,360,0.08,2.5039519771369294,1.7455267999999993,-0.46947144753144693,3.4766410582013276,0.45454545454545453,1.8387685509821818
7,72,0.05,2.400942026044901,1.4005993499999998,-0.2909450002648166,8.162828645951437,0.5333333333333333,1.8450220104926727
7,72,0.06,2.3269222935797265,1.38460735,-0.34522296471368175,7.573463820583379,0.5428571428571428,1.8252218978971821
7,480,0.07,2.188635675182156,1.7215387999999998,-0.5104598770413445,2.9760103637297934,0.3673469387755102,1.8439000489955897
7,360,0.09,2.167599736302439,1.6649671,-0.531171970993636,3.0463004809600647,0.46296296296296297,1.7507323448555598
7,480,0.09,2.1558096915575353,1.75921995,-0.5506363446915169,2.8192746199483865,0.425531914893617,1.8059804011356357
7,120,0.04,2.1388356268224737,1.3683155,-0.35381749824886993,5.558946385679622,0.4235294117647059,1.7781946339245112
7,240,0.05,2.115924947329076,1.4258867,-0.32919037413967434,4.297930223304578,0.453125,1.833245721628409
7,120,0.06,2.0864985461365633,1.36921505,-0.43282682578686116,4.977406368471715,0.48148148148148145,1.7562241236544303
7,120,0.1,2.0339812567336044,1.3853069999999998,-0.5304977598871355,4.3578659922336245,0.5125,1.721912599614563
7,720,0.09,2.007967256507026,1.8516736999999999,-0.5776138755874574,2.3502944958820247,0.4146341463414634,1.8973166715102203
7,720,0.07,1.9875243821473405,1.8973508499999991,-0.6024782800571663,2.2116049216414635,0.28888888888888886,1.8689462601849307
7,120,0.09,1.9807744569074606,1.3649172,-0.5111302513558333,4.312794347050435,0.5125,1.7038086893779312
7,72,0.09,1.977284890563264,1.2947523,-0.4173832601933948,5.780233582836865,0.5480769230769231,1.7130903886381152
7,360,0.1,1.830257221011562,1.5281355499999993,-0.6027443401880247,2.7516425141368046,0.48148148148148145,1.6661873638344225
7,72,0.04,1.8215321822020738,1.207396,-0.3931011531061852,6.3410928627676055,0.4811320754716981,1.6954919684495369
7,120,0.07,1.7683349795569088,1.2707642999999995,-0.4617506256924029,4.072366889847798,0.48148148148148145,1.6656544502617798
7,120,0.05,1.760827864497157,1.2514739499999996,-0.4049892922938679,4.3006785651626345,0.4457831325301205,1.6654089387256201
7,72,0.07,1.7559539163132984,1.2085953999999999,-0.3899163782072432,5.252630890540885,0.5428571428571428,1.6519301272374374
7,480,0.08,1.7323768071887615,1.5851070499999997,-0.5124781713363209,2.410959521187175,0.3877551020408163,1.7177966868833172
7,48,0.09,1.6791760099596669,1.1586203999999998,-0.476744046517536,7.645089760209204,0.568,1.643713904931142
7,72,0.1,1.6659873042399305,1.1948023,-0.45473757745087423,4.645590331748724,0.5480769230769231,1.6237086507356777
7,48,0.08,1.6637101726884636,1.1483255499999996,-0.4651871159947504,7.628912264558538,0.568,1.6387746024685867
7,24,0.05,1.6565740657871957,1.09455245,-0.24729793568149744,5.547209609904323,0.49404761904761907,1.684351956005499
7,24,0.04,1.656469388269871,1.0915539499999998,-0.24635834288198968,5.611996017097186,0.4880952380952381,1.6855618330194602
7,72,0.08,1.6531844162186324,1.17511215,-0.3779203319792316,4.752583508678083,0.5428571428571428,1.62262352380448
7,720,0.08,1.652742040673469,1.7968011499999992,-0.5712432947105627,1.902729372502405,0.3181818181818182,1.773337348361009
7,240,0.06,1.633749173994524,1.2840576500000003,-0.36135845210604123,3.235170823100127,0.453125,1.6512724323228227
7,48,0.05,1.6127409551235918,1.1080456999999995,-0.43765940757988314,8.291596068260425,0.544,1.6446473222073617
7,48,0.06,1.5512090424812683,1.0930531999999997,-0.4739326647702608,7.437207452314911,0.56,1.6099955377063808
